label,nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
glute_bridge_down,194.4091,208.38255,135.34866,178.14374,219.23476,152.57138,178.01758,219.52223,152.372,178.12286,219.95529,152.21153,177.46902,226.54172,107.75097,176.80359,231.74098,107.731766,176.27454,237.60628,107.55582,184.55142,238.19092,257.60867,182.14078,261.93613,59.37709,211.40582,213.68959,180.01187,211.2492,222.15915,122.31438,322.4322,234.47032,400.4734,255.11185,312.15732,-129.43665,495.76697,295.3302,477.6074,413.08197,382.04874,-254.74321,658.99524,301.4947,435.62524,617.9348,403.3878,-337.5691,715.17664,308.21597,426.14667,675.92706,426.18326,-384.18036,737.70264,312.88275,383.41193,685.0001,409.60608,-374.54956,717.45996,320.3845,413.87,666.893,394.90262,-330.99167,660.6213,258.78058,164.13004,648.7015,313.8647,-163.84644,875.9484,39.85204,10.658182,912.9605,65.294304,-280.9896,979.7956,284.47086,225.43155,1033.4552,340.68286,-152.7397,962.99207,356.301,242.32848,1003.9743,402.81583,-134.93112,1116.0299,344.17825,208.55045,1187.9706,408.54712,-175.84283
glute_bridge_down,1022.86487,240.68626,31.50174,1044.3538,254.81061,5.0615387,1045.0071,259.94788,4.9542255,1045.4878,266.19357,4.857301,1043.4183,247.97424,52.387436,1043.7778,247.89835,52.417698,1043.975,247.99887,52.176384,1033.5264,295.6988,-38.18831,1033.5088,274.86728,168.52786,998.8367,253.78717,19.013796,998.6615,244.71971,79.70253,943.57104,355.12405,-192.38345,892.34247,257.8989,319.6707,773.3338,413.93668,-287.3148,717.5032,315.39536,399.63547,607.56226,425.5828,-338.70245,591.45856,306.45398,351.72833,552.1356,458.7682,-386.20197,553.286,307.00043,357.7397,547.16284,437.35226,-373.05383,545.4552,310.26733,307.066,561.9982,422.24426,-330.4854,560.7726,309.2362,328.24216,588.2565,326.0533,-165.0071,584.5873,259.14554,164.89163,383.88535,115.676025,-227.15187,413.9709,74.03019,42.17778,306.0618,355.11163,-120.96145,314.94708,290.22662,241.86914,326.45972,401.76978,-110.43649,357.5708,338.31174,258.24863,173.57196,397.0149,-144.9963,216.78784,332.8177,236.72655
glute_bridge_up,87.19516,176.555,-99.31204,77.427315,182.05763,-86.48802,76.826,181.78377,-86.5638,76.21883,181.59428,-86.64117,79.14605,187.07051,-105.35634,79.83325,191.03296,-105.41474,80.77521,195.94308,-105.47062,82.405525,200.56784,-21.024006,88.094864,218.9004,-106.71527,98.53568,174.51703,-73.748955,101.59459,181.76988,-98.34467,140.37228,185.23697,45.78972,178.3049,229.55424,-142.28433,216.38335,169.66081,115.25806,280.02448,237.97139,-133.07312,253.28412,135.43748,165.86816,371.98618,215.45369,-110.680336,266.32123,124.35444,177.95483,399.30212,221.47325,-119.96624,266.50012,126.46447,162.94225,401.52484,211.53104,-122.968544,264.66772,132.2289,159.83461,391.07373,206.57782,-111.054016,286.84592,92.35973,58.941208,312.27176,113.527756,-58.813484,368.9384,39.095455,60.699783,426.65436,40.22044,-123.311966,369.9742,124.93944,229.66496,432.60706,170.96179,40.393238,360.58643,151.67747,247.62021,412.03403,193.03503,59.603622,405.9605,162.2938,292.77277,453.42044,189.36433,94.27736
glute_bridge_down,958.0618,219.10413,52.819077,980.2406,230.05348,23.01362,980.71375,234.3134,23.01306,981.75934,239.07048,22.922695,979.9853,223.81996,77.98547,979.96124,223.61017,78.01063,980.2347,223.40689,77.71578,976.9058,275.96457,-42.180065,975.1647,254.71526,199.9743,935.21185,231.88097,34.1837,934.4339,224.26778,104.64982,852.24036,336.1113,-198.51862,837.4722,260.4355,364.09113,667.49524,368.50555,-231.3165,664.9533,278.52655,446.01843,506.01944,389.95584,-202.68597,538.18176,276.3953,434.24176,454.62183,413.93198,-237.1234,501.12604,269.93143,457.46912,450.67944,398.86743,-219.1507,495.2272,266.60056,415.13593,469.14996,385.11157,-191.08696,504.66443,273.75815,414.55063,517.44226,301.07495,-182.75262,528.7296,237.44385,182.55243,302.4332,89.05016,-297.5618,333.8412,44.938007,84.909676,333.98248,325.70953,47.2948,354.53098,271.21326,412.80798,359.74777,368.24252,84.80374,387.39505,310.39017,448.51935,230.61746,365.66165,141.63028,250.00098,320.3382,508.87662
glute_bridge_down,77.77609,378.91794,370.90042,73.950455,379.79083,395.72864,76.170784,380.05154,395.64023,78.31197,380.17734,395.4555,66.15957,382.25415,370.71112,62.95979,384.16708,370.6647,59.89248,386.1489,370.45932,78.914665,392.99783,479.71152,53.750305,400.8031,362.90268,86.81243,385.14676,397.18958,78.17915,386.7078,362.83994,151.5912,425.16284,463.72278,41.192482,431.32336,225.41924,236.91231,466.77454,450.8911,85.97043,504.1093,44.11163,341.43112,492.52246,325.62613,182.91817,543.58386,-170.76083,365.7282,500.321,297.25708,210.57622,567.39325,-198.80635,358.9916,501.2146,274.3244,218.78899,556.8077,-200.29329,349.20502,500.73917,309.95572,213.06854,548.2497,-172.11848,268.61935,457.52676,84.60916,217.0412,488.14328,-84.8981,410.71075,337.22705,-94.65924,340.75012,371.49945,-245.72136,506.57468,530.637,-203.08516,452.37976,577.7299,-377.04373,497.5346,568.95734,-213.08417,438.97284,615.8236,-381.66068,597.4582,581.5852,-259.23608,574.2557,623.2476,-421.1329
glute_bridge_down,135.62558,240.4362,83.02537,120.08543,247.22089,99.54658,119.80894,248.2729,99.35118,119.55745,249.57504,99.24283,118.715324,251.34589,55.323154,117.53313,255.18248,55.294456,116.319405,259.56595,55.156895,122.75937,272.82083,179.08986,119.07301,285.3396,-16.892979,152.43156,248.69205,114.91954,151.71935,254.05179,58.22663,230.4701,281.0094,291.1793,217.56444,327.3611,-174.17358,369.541,300.58316,367.51593,366.06638,355.99728,-272.28088,483.07278,303.05798,351.6512,506.80313,362.5923,-301.22604,523.24493,297.85284,352.1845,545.54974,371.46536,-342.39395,522.816,305.0038,319.33362,551.2359,361.7826,-331.94992,508.80142,311.0274,334.50116,538.8947,356.13483,-296.24368,492.30142,283.84152,135.79625,496.33423,317.00497,-135.58517,570.1881,70.750244,98.174446,572.3198,86.617134,-181.4855,651.38446,270.43152,227.27263,662.164,306.90466,-58.248287,639.3857,306.42944,238.01996,651.2238,342.3031,-40.246155,744.64105,300.29034,235.64006,766.46826,335.84952,-11.409592
glute_bridge_up,203.74783,286.49396,114.36835,184.63799,300.20813,136.08165,184.58829,300.98352,135.94046,184.63043,302.03564,135.8293,184.64081,306.08752,86.17161,184.57649,311.11908,86.15609,184.83139,317.0252,85.94761,194.29868,324.5661,260.53168,195.02655,344.42743,33.719315,226.20242,290.09302,166.86647,226.66074,296.53915,101.25685,327.3573,317.0172,390.04828,269.52792,388.59854,-120.09073,489.54547,354.65982,469.6857,422.81567,465.28134,-297.9848,621.62616,342.69235,422.5252,593.6494,496.25064,-486.95297,671.76056,346.80154,423.62665,643.8533,523.8069,-540.0372,673.8714,353.2472,375.7089,650.22534,503.9999,-532.1959,655.73645,353.34146,399.49127,632.9099,490.7058,-483.18588,611.20935,231.19719,168.53462,615.7943,282.98215,-168.2585,869.7791,116.1554,17.41898,902.1737,162.64253,-327.80716,935.5395,352.51505,306.1768,948.28577,427.00467,-104.84558,904.4705,411.06287,332.9082,926.0519,472.5321,-78.113396,1036.2734,391.90097,329.16016,1078.4033,481.12424,-94.63334
glute_bridge_down,382.59076,228.76747,28.583115,389.5954,234.95032,12.065729,389.49142,236.2645,12.044558,389.4391,237.72505,12.012903,390.00946,234.42612,37.25433,390.16928,235.30775,37.285065,390.44656,236.28358,37.21118,384.5106,248.66615,-29.130554,385.29825,247.42154,81.805664,373.6298,231.30956,14.861486,373.60193,230.37819,47.281242,337.5137,266.42853,-100.55508,329.62534,248.795,141.6799,273.34372,284.17957,-154.96838,262.74768,261.56073,171.03442,209.52847,282.7953,-147.71053,206.09076,264.34763,151.26059,191.75151,286.86356,-165.96854,188.90479,265.831,156.00082,191.00682,284.053,-151.44254,187.61794,266.3225,137.91586,195.16283,281.227,-140.42918,192.50943,265.91785,142.5456,206.1715,259.9067,-78.36962,204.97774,246.57997,78.39139,159.18796,161.30844,-95.4753,159.38112,158.73041,40.675564,119.185524,255.05672,-14.640178,117.40548,246.20906,136.14899,125.426,269.34515,-6.405055,122.86014,262.66132,143.14156,71.90883,269.82483,-11.806014,74.92261,262.00998,132.18697
glute_bridge_down,206.79985,255.69028,111.822815,191.0368,271.8863,129.7484,191.56456,273.1615,129.52884,192.13574,274.58295,129.38635,191.09012,278.578,81.48784,191.53064,284.40036,81.47029,192.06284,291.03156,81.3144,203.77216,298.8698,228.40823,202.70615,321.60767,14.506341,230.40123,260.68448,153.4152,230.19226,268.22205,91.172714,350.24213,286.687,367.2499,287.24414,364.2219,-171.65091,534.92017,332.84494,444.65332,474.25116,415.89117,-296.7821,700.335,330.7224,420.12296,676.691,427.87845,-384.12152,744.77045,332.94156,414.34018,732.2699,448.58105,-434.09085,749.4159,327.8454,371.45932,740.827,433.32986,-424.42438,733.68176,330.25375,398.5719,722.7532,420.70187,-378.36438,680.2863,277.6347,162.91473,676.735,330.8999,-162.50043,869.8943,67.89473,59.43667,907.90234,81.16041,-246.07126,988.88824,310.82257,271.31976,1030.3267,344.55405,-104.62323,978.57947,368.41885,288.1969,1008.2124,396.91693,-86.052216,1115.7456,345.8591,266.25677,1190.0912,390.68314,-106.90471
glute_bridge_down,362.40503,69.290565,39.991486,370.19516,75.54833,24.212944,370.15475,76.78279,24.186104,370.14493,78.169846,24.132719,370.40775,75.288956,50.60623,370.5291,76.3359,50.64088,370.74695,77.502075,50.585896,365.39545,90.97863,-17.124247,366.16776,89.27562,98.529686,353.7583,72.76299,25.622263,354.2154,71.96029,59.484417,318.7595,110.57122,-95.457375,313.38864,93.17338,160.4109,249.56683,126.98642,-135.44868,243.19191,105.06253,184.64949,184.14201,127.29807,-121.6633,182.53116,109.84906,155.9793,164.48015,133.71434,-145.33221,166.3603,111.085526,160.13992,162.2028,127.63435,-132.11163,163.97472,111.134895,140.05156,168.12442,123.59638,-115.4373,169.00562,109.39969,146.07469,187.2096,103.85997,-79.231255,186.5647,94.16894,79.29939,117.958496,11.9432745,-115.750275,121.220695,11.404071,32.402737,60.635662,99.347084,-55.388527,65.14242,93.274666,114.30018,71.57575,117.70688,-49.818455,74.410614,112.57361,118.58177,10.248316,122.33304,-64.312805,19.818115,116.96059,91.897316
glute_bridge_up,215.88315,141.781,84.912415,220.9891,144.88004,77.73832,221.45465,146.20853,77.738045,221.93982,147.5611,77.69186,220.30309,143.2722,93.82041,220.28023,143.35703,93.85029,220.26012,143.48318,93.80741,221.22084,155.43336,59.31021,219.06451,150.10782,131.49352,211.54172,144.84753,79.26771,210.46393,143.1595,100.119484,205.65985,170.29422,1.4587913,186.77353,153.26839,163.18942,169.50427,192.1563,-50.794704,142.91673,160.94017,179.28001,133.70457,201.90886,-109.2573,98.20149,162.50777,171.45454,119.907265,211.12616,-126.46565,86.96681,163.09393,175.32074,117.87705,204.92969,-120.50272,88.26845,164.93423,163.12704,122.093925,200.15811,-107.12841,92.607666,164.95279,165.34183,124.682625,151.86703,-50.369503,116.02185,138.52536,50.29592,39.513832,110.86838,-91.99589,40.65789,102.529465,16.231157,46.908096,182.45444,-36.27297,47.75222,168.45587,87.11898,52.667778,195.87643,-30.932085,52.671074,178.82971,93.09684,15.037987,204.87823,-48.646397,18.959583,191.0533,74.36236
glute_bridge_up,1162.9644,540.5809,64.672,1181.0194,553.69806,28.842457,1181.9662,556.963,28.894354,1183.0569,560.5313,28.81895,1180.7443,551.2164,90.21752,1181.3201,552.9311,90.31192,1182.1986,554.9259,90.22465,1179.2281,594.5816,-69.80736,1178.3889,588.5674,206.7678,1144.6342,550.94604,34.348923,1144.3457,547.96423,114.19152,1067.614,655.4135,-246.38255,1046.8917,588.69745,373.2513,890.732,690.3054,-330.0872,882.8458,608.25244,458.08173,740.5748,681.7226,-383.97742,746.329,605.3467,407.45358,689.1798,699.33167,-450.24094,705.7232,603.86896,415.3934,684.5885,678.0344,-429.43967,699.40515,614.81537,368.39352,702.935,667.9954,-374.29077,715.2692,613.38885,384.4403,777.21106,528.4642,-202.9893,783.21075,497.77106,202.60858,512.0875,397.92664,-320.27426,536.19934,398.44165,187.54991,481.3559,624.8828,-73.15161,497.6914,593.22327,432.36172,501.8897,662.1992,-50.93303,518.46265,638.4139,454.09003,369.84058,676.98303,-94.62332,417.17667,636.374,399.8003
glute_bridge_up,157.21465,300.60648,117.196075,147.9225,310.48477,138.06943,148.12941,311.30783,137.98854,148.42268,312.42758,137.91747,148.28676,314.2661,94.29383,148.68707,317.93936,94.25128,149.19142,322.0043,94.082794,157.13075,329.9963,236.69362,158.96773,342.88416,37.901894,173.21523,301.2253,157.8752,174.89928,305.08813,100.352615,258.58237,316.43637,332.8475,234.48781,379.21945,-91.34731,388.36548,332.08307,418.12344,357.21176,420.5495,-207.57713,495.68958,330.19904,405.74368,488.734,427.67905,-313.51535,528.1309,329.5966,410.36462,525.35754,439.80368,-351.64194,533.56226,335.2953,378.58438,529.0518,429.47784,-347.9152,519.2564,335.52432,390.16852,518.6152,421.87012,-310.83725,449.8831,231.86761,145.76282,457.9635,270.74673,-145.63925,613.131,118.26689,53.40382,633.8136,157.14914,-271.78842,627.2119,310.67017,300.60208,637.6484,362.27008,-68.33644,612.1659,345.36517,325.95938,623.0742,396.81976,-43.14694,698.60425,343.0039,337.963,722.9238,407.49265,-30.769386
glute_bridge_up,1057.9869,287.90332,72.29585,1076.9884,300.64987,49.143578,1077.9152,304.22504,49.07219,1078.6006,308.91693,48.951794,1075.1494,295.66187,92.57593,1074.9319,295.71173,92.635315,1074.8652,295.82928,92.459526,1069.5472,336.641,5.202747,1068.1875,315.19003,198.15437,1041.0381,296.56345,60.390205,1040.2395,289.19318,116.419846,1001.1522,381.7956,-123.67512,965.11566,293.32452,319.65533,878.1996,442.2823,-205.62904,830.09064,305.1576,399.8214,742.1738,469.57007,-266.84042,720.5429,277.1207,359.2079,695.1531,489.61984,-301.79355,684.7916,267.49063,361.30466,692.31213,473.38635,-298.80228,682.76526,267.3387,318.33224,702.2693,463.34442,-262.1076,696.1664,274.22382,337.55447,724.5188,316.72656,-132.79245,722.73285,248.53336,132.50078,522.203,188.52074,-272.38834,530.4719,119.45002,-14.309034,477.37054,393.40887,-66.7953,464.98932,315.82294,203.32806,497.61023,430.37256,-46.0562,473.3648,353.32678,223.0861,365.48114,425.47043,-85.75385,372.05237,336.43436,194.52437
glute_bridge_up,967.77045,437.48837,79.85425,980.36755,446.82562,55.098793,980.8825,450.59198,55.035355,981.4973,454.80798,54.915844,979.90405,441.4541,98.345146,979.99457,441.1075,98.39909,980.14185,440.7826,98.38126,978.2727,480.82214,2.7025816,975.75653,462.3481,198.66743,951.5498,445.84506,65.62718,950.7557,440.12982,122.3154,884.5086,519.55493,-118.12967,881.80273,458.88226,312.3477,779.8225,555.51697,-302.60654,777.0481,454.21365,484.33002,677.7524,591.12946,-498.50153,699.131,422.52432,639.9683,647.7292,608.81165,-545.45935,680.6772,408.44748,674.02136,640.95667,596.0146,-545.6896,676.84485,410.09363,651.7966,652.0122,587.4134,-501.9361,685.1316,416.37076,632.1071,663.60486,378.54852,-134.1401,687.97253,353.57373,133.80936,458.61404,264.0133,-221.18744,494.62378,273.76834,94.24791,394.17752,439.88812,-80.5442,417.7744,422.679,253.87361,403.62625,476.87158,-66.94503,424.41785,454.6259,266.8807,300.3803,450.658,-122.129745,332.5858,439.41995,215.15837
glute_bridge_up,82.00388,172.42,48.705334,73.45446,176.47852,59.384815,73.326805,177.17593,59.330082,73.1471,178.02393,59.273697,72.65883,178.51256,37.154713,72.0202,180.67375,37.140347,71.38846,183.42139,37.07562,75.391914,191.38042,115.60314,74.00731,199.93202,13.603114,93.12713,176.73912,71.49246,92.273056,179.33772,42.221424,139.93903,195.29543,167.38911,122.56784,227.11322,-59.61311,220.19109,203.6882,210.12112,212.5092,241.68645,-109.3057,286.00455,201.08572,205.64182,293.17725,262.96555,-164.62581,307.93387,203.71799,208.57484,318.75565,269.6307,-182.76236,310.99997,205.80182,187.33739,320.37848,262.90723,-182.2779,303.6253,206.40157,196.0028,312.1833,258.33853,-163.06749,271.94052,144.56944,76.26087,270.42154,159.18437,-76.15186,397.23154,85.107056,16.03995,406.55093,91.13612,-139.33379,368.77396,197.38205,144.98479,374.52728,226.41107,-24.121706,352.47095,215.72528,158.01936,361.28204,241.46628,-9.416639,414.59042,220.06575,170.27652,432.2625,251.01892,12.383511
glute_bridge_down,1011.0105,461.9353,14.986662,1029.6455,471.95743,-13.753275,1030.9285,477.14746,-13.805487,1032.4692,483.032,-13.866547,1027.7941,464.25247,34.404263,1027.5278,463.5161,34.448063,1027.3042,462.7842,34.24266,1029.8926,510.52414,-74.51423,1023.54767,486.30066,137.52052,994.94965,475.37567,-3.8991401,992.23846,466.13916,57.98952,927.7926,580.71564,-215.99062,900.11304,500.15964,287.44897,779.94745,612.3746,-315.82867,761.6094,535.855,378.81415,637.99396,616.1546,-343.6827,654.6302,520.80035,350.74417,594.00476,636.0456,-384.409,622.68195,519.0591,365.06955,592.0283,621.7905,-365.55386,622.83746,519.34595,326.6837,605.4763,610.4545,-333.9132,630.348,522.7479,332.42413,630.2341,554.9686,-153.40448,635.32086,499.53897,153.2645,486.8902,348.5821,-179.84145,507.37595,315.61774,119.640686,437.40295,551.9963,-10.301687,450.16498,499.45105,318.5403,448.9901,588.818,8.317785,470.91675,540.5979,336.62552,329.31732,577.5036,10.722908,371.169,528.0685,342.3838
glute_bridge_up,196.6066,271.19147,587.482,176.54604,276.9009,612.52716,176.64507,279.12985,612.4637,176.68866,281.5189,612.2101,172.52751,278.33563,563.8385,169.89809,281.60928,563.70795,167.29402,285.41797,563.53436,174.07654,310.28168,695.0986,162.6968,318.503,473.72296,214.10934,283.23685,618.3917,210.068,284.46832,554.7835,316.43414,346.3773,662.3213,203.57642,366.33765,245.17545,500.37543,380.2411,596.63696,379.41656,405.9311,-37.14539,686.03156,387.21445,498.37442,538.72076,449.80524,-345.37576,724.0285,395.49017,488.89804,602.6426,471.8727,-381.95303,721.17487,398.02896,469.1435,608.50397,464.34,-362.85803,709.73566,399.59286,483.82028,591.98486,454.85614,-337.09406,543.198,211.9201,147.15337,493.86325,215.46939,-148.03134,831.2465,70.86976,19.360981,791.0902,79.1402,-288.343,887.10706,383.08124,116.13864,869.54126,406.67654,-256.10126,861.63153,417.881,128.14066,834.30164,467.29346,-243.4476,1019.6155,422.49704,128.07661,1001.40967,491.5655,-232.70909
glute_bridge_up,931.84265,222.18332,283.18295,949.45197,231.82277,269.3533,951.57715,236.1561,269.26685,953.88354,240.7204,269.05923,946.323,225.71432,310.66525,946.0509,225.53548,310.86002,945.8862,225.52267,310.8025,953.9149,265.00967,237.05176,944.8152,244.70735,422.266,919.98785,234.18117,271.98624,915.9085,228.59283,325.662,923.2948,316.95755,71.33157,840.40283,258.9831,470.31796,817.6639,388.68536,-98.046585,668.22784,316.9077,469.10486,692.74133,426.85587,-308.35098,545.54834,329.11862,407.3036,650.94666,463.29807,-362.32135,504.56293,325.56097,394.823,645.60175,440.20963,-352.4171,506.78128,331.9635,360.64575,661.3407,423.73416,-305.77087,520.0543,331.0995,388.73236,636.99536,274.1643,-140.52368,596.5887,242.23979,140.03636,375.46384,122.39506,-261.02048,362.7276,107.556816,4.88435,348.24976,381.44247,-153.93465,310.91467,356.4018,176.18509,369.8795,438.3806,-139.43468,331.1261,398.83014,189.54776,242.69661,442.36737,-197.7248,210.10635,425.61655,107.57424
glute_bridge_down,294.26324,342.6084,10.718044,278.31876,357.23117,30.91178,278.61417,357.85324,30.707539,278.899,358.69296,30.537798,279.25632,362.39755,-15.865193,280.33188,366.95526,-15.892363,281.66864,372.42014,-16.078604,294.61322,379.51474,136.6694,298.53287,398.84824,-70.06801,314.42685,341.37485,54.654945,315.9369,349.29556,-5.655515,420.73602,337.71753,274.0167,395.46124,444.8294,-219.07202,573.10156,341.38947,388.6634,558.307,474.6858,-313.52637,701.7578,323.13043,372.00348,710.7702,469.08835,-381.65695,742.94257,310.1794,374.29846,764.11127,489.56256,-425.25012,743.1359,319.38388,330.35214,768.3566,471.19894,-427.189,727.741,329.5225,351.36337,752.73975,458.7168,-380.79654,690.8087,306.19324,151.56934,705.4917,374.95987,-151.32109,828.144,123.656624,59.45922,885.6456,176.56783,-248.42674,908.44794,294.74857,329.8449,963.3853,362.17957,12.387533,904.94574,347.21756,355.8039,948.3385,408.97107,43.50773,1017.55383,312.583,356.8133,1077.6443,383.4409,47.192802
glute_bridge_down,371.3976,202.87979,17.543167,380.24283,207.56314,-0.91059417,380.50208,209.15204,-0.95150656,380.82498,210.81552,-1.0368798,380.61105,206.3691,25.170273,381.17157,207.09544,25.188427,381.86432,207.93425,25.136251,378.29446,223.68402,-40.649597,378.62527,220.6239,73.87418,361.5743,208.48958,5.2077236,361.78925,206.71033,38.488777,332.55908,238.01544,-112.10367,324.99167,224.28343,150.30408,279.47757,267.80212,-126.18506,271.1881,245.7147,204.80138,226.48314,252.68524,-41.47503,226.5538,239.97043,196.61197,210.39781,251.87834,-46.87333,214.9531,239.24548,202.48157,212.4986,247.47795,-34.94233,214.74432,236.32384,184.51503,217.86382,246.82188,-32.446625,218.70226,236.32397,187.50543,186.58417,237.28761,-78.14834,189.20293,224.60939,78.15651,110.5934,144.372,-110.221924,114.76669,142.1112,55.567795,69.99232,241.81918,-14.234949,72.935394,232.93822,136.94371,76.46558,253.47325,-2.9553158,78.49732,247.97116,142.5289,24.887264,254.89316,1.8063323,32.599884,249.91376,132.47723
glute_bridge_down,1027.5048,310.84003,-81.63612,1051.7058,329.61874,-117.88257,1051.2607,334.46487,-118.02438,1050.9825,339.69254,-118.15548,1053.452,325.66415,-64.74751,1054.066,327.21344,-64.709236,1054.8329,328.95984,-64.89788,1036.6915,372.9013,-197.88782,1038.8027,361.29578,34.69129,998.4236,318.76056,-108.01842,1000.0174,312.60422,-39.186512,899.78546,426.84946,-319.94458,883.8484,338.9753,196.07153,678.979,468.2571,-361.50183,684.4412,354.65643,309.9572,480.24368,456.212,-366.83417,559.8975,324.23962,266.2418,420.55722,477.47028,-418.58075,518.1576,315.75906,274.91214,415.8458,459.0698,-406.28207,521.58636,308.4765,213.36296,433.21426,448.30478,-358.22095,536.87756,315.29135,239.11598,487.78915,348.21887,-152.87495,519.6119,283.98154,153.0965,286.79633,102.20914,-215.31905,368.87344,81.10809,120.618126,216.7511,356.4779,-25.829826,276.29456,301.4389,339.05273,232.71965,411.29688,-5.4296207,288.66095,347.55243,358.24585,69.85794,388.70374,18.789328,179.22304,337.5213,393.19946
glute_bridge_up,608.8648,378.61472,61.40429,620.7404,385.54987,38.873116,621.0788,388.71603,38.92989,621.65576,392.23126,38.892746,620.19696,382.41174,77.656715,620.2146,382.5851,77.722305,620.3343,382.91034,77.662506,619.21735,413.1855,-22.884785,618.9688,402.56927,152.05138,596.0976,386.776,42.395664,595.7174,382.0938,92.853264,551.6159,445.33374,-121.47526,542.84515,408.3956,247.58533,436.3088,460.1571,-152.3883,432.22385,401.9299,313.56488,326.54703,470.68274,-168.0241,345.33847,398.2392,308.79156,296.0042,477.95956,-200.30939,322.5349,394.51205,319.5253,294.44815,471.4093,-193.19199,318.5571,399.02853,290.20438,305.30258,467.81235,-163.91508,326.66336,399.45102,295.14935,372.07883,364.65063,-113.3288,377.92624,337.84003,113.11098,218.29779,258.3084,-207.38463,226.01003,249.02695,66.3645,189.3137,421.96518,-38.976917,186.8647,393.9206,201.09782,203.08069,453.01456,-21.792103,200.1465,424.1703,212.94464,118.15412,451.22128,-32.245834,122.699326,414.73676,180.22087
glute_bridge_up,1210.1256,466.2302,118.74073,1234.8108,481.72906,79.588844,1235.4078,486.29428,79.67799,1236.2306,491.41003,79.574135,1234.1224,478.05225,154.37415,1234.1221,479.67932,154.5267,1234.3455,481.86053,154.41495,1226.5045,529.9178,-37.750683,1224.9021,523.8165,296.49387,1188.1355,477.96283,80.819405,1187.4539,473.74487,177.49449,1090.9193,584.76215,-258.02756,1067.1473,534.84705,482.56842,865.41626,625.2645,-337.0784,849.6068,556.59784,563.97473,668.94037,646.99774,-380.09863,677.1775,559.44055,524.4974,611.2406,672.30225,-447.11713,632.23926,559.08154,542.533,604.9122,634.00867,-430.29486,621.1162,561.6638,494.4339,621.6548,619.8344,-371.15872,638.1192,563.4209,500.17422,764.975,432.69547,-235.44788,766.27075,404.06628,235.04242,491.86316,235.87764,-390.42175,509.8903,229.75665,153.44284,459.05347,564.6253,-91.48561,476.36884,515.18805,441.86127,487.00763,617.35223,-64.3509,500.81152,574.0475,466.1781,325.08237,627.6969,-79.769104,352.86975,574.35406,427.79944
glute_bridge_down,236.61392,301.6468,149.16728,221.76659,310.55234,173.62741,222.56653,310.40253,173.46158,223.44772,310.43948,173.30865,220.70702,317.5445,139.17682,220.87952,322.50952,139.1135,221.59152,328.22638,138.93533,234.81732,328.87576,288.18143,233.85078,356.14954,133.63666,256.43246,302.44885,193.69798,256.43314,311.72675,148.20937,362.7079,320.8762,394.35132,292.86163,402.693,-8.16908,506.77655,356.5495,474.90997,417.85367,479.87366,-130.32819,633.7628,350.77866,401.08392,563.34235,502.92017,-261.106,673.609,349.52707,399.98825,601.9673,531.1744,-296.23074,664.04395,360.8345,357.84805,614.5175,511.02994,-294.0571,656.9098,362.7055,380.73303,602.1873,497.46332,-259.00247,612.01697,341.13214,128.62971,590.75,416.82028,-128.52301,774.903,185.87318,-5.71889,779.98315,249.07852,-227.4729,866.20154,393.46722,125.94105,856.49133,467.42087,-150.9905,854.3381,431.34213,136.25108,848.0239,504.75778,-138.4178,974.66724,433.8959,111.60809,984.7287,514.8271,-166.37498
